,TRADING_DATE,DELIVERY_DATE,MEAN
698,2023-10-12,2024-01-01,89.35
699,2023-10-12,2023-12-01,85.23
700,2023-10-12,2023-11-01,85.23
701,2023-10-12,2023-10-01,85.23
702,2023-10-11,2023-11-01,84.12
703,2023-10-11,2023-10-01,84.12
704,2023-10-11,2024-01-01,88.22
705,2023-10-11,2023-12-01,84.12
706,2023-10-10,2023-10-01,84.82
707,2023-10-10,2023-11-01,84.82
708,2023-10-10,2023-12-01,84.82
709,2023-10-10,2024-01-01,88.93
710,2023-10-09,2023-12-01,81.75
711,2023-10-09,2023-10-01,81.75
712,2023-10-09,2024-01-01,85.83
713,2023-10-09,2023-11-01,81.75
714,2023-10-08,2023-12-01,80.46
715,2023-10-08,2023-10-01,80.46
716,2023-10-08,2024-01-01,84.51
717,2023-10-08,2023-11-01,80.46
718,2023-10-07,2024-01-01,84.51
719,2023-10-07,2023-12-01,80.46
720,2023-10-07,2023-11-01,80.46
721,2023-10-07,2023-10-01,80.46
722,2023-10-06,2023-11-01,80.46
723,2023-10-06,2023-12-01,80.46
724,2023-10-06,2024-01-01,84.51
725,2023-10-06,2023-10-01,80.46
726,2023-10-05,2024-01-01,84.58
727,2023-10-05,2023-12-01,80.51
728,2023-10-05,2023-11-01,80.51
729,2023-10-05,2023-09-01,80.51
730,2023-10-05,2023-10-01,80.51
731,2023-10-04,2024-01-01,85.79
732,2023-10-04,2023-11-01,81.67
733,2023-10-04,2023-12-01,81.67
734,2023-10-04,2023-10-01,81.67
735,2023-10-04,2023-09-01,81.67
736,2023-10-03,2023-12-01,79.65
737,2023-10-03,2023-11-01,79.65
738,2023-10-03,2023-09-01,79.65
739,2023-10-03,2023-10-01,79.65
740,2023-10-03,2024-01-01,83.7
741,2023-10-02,2024-01-01,84.9
742,2023-10-02,2023-11-01,80.8
743,2023-10-02,2023-10-01,80.8
744,2023-10-02,2023-09-01,80.8
745,2023-10-02,2023-12-01,80.8
746,2023-10-01,2023-12-01,81.67
747,2023-10-01,2024-01-01,85.81
748,2023-10-01,2023-10-01,81.67
749,2023-10-01,2023-09-01,81.67
750,2023-10-01,2023-11-01,81.67
751,2023-09-30,2024-01-01,85.81
752,2023-09-30,2023-12-01,81.67
753,2023-09-30,2023-11-01,81.67
754,2023-09-30,2023-09-01,81.67
755,2023-09-30,2023-10-01,81.67
756,2023-09-29,2024-01-01,85.81
757,2023-09-29,2023-09-01,81.67
758,2023-09-29,2023-11-01,81.67
759,2023-09-29,2023-12-01,81.67
760,2023-09-29,2023-10-01,81.67
761,2023-09-28,2024-01-01,86.86
762,2023-09-28,2023-12-01,82.71
763,2023-09-28,2023-11-01,82.71
764,2023-09-28,2023-10-01,82.71
765,2023-09-28,2023-09-01,82.71
766,2023-09-27,2024-01-01,86.42
767,2023-09-27,2023-12-01,82.29
768,2023-09-27,2023-11-01,82.29
769,2023-09-27,2023-10-01,82.29
770,2023-09-27,2023-09-01,82.29
771,2023-09-26,2024-01-01,87.09
772,2023-09-26,2023-12-01,82.92
773,2023-09-26,2023-11-01,82.92
774,2023-09-26,2023-10-01,82.92
775,2023-09-26,2023-09-01,82.92
776,2023-09-25,2024-01-01,89.51
777,2023-09-25,2023-12-01,85.27
778,2023-09-25,2023-11-01,85.27
779,2023-09-25,2023-10-01,85.27
780,2023-09-25,2023-09-01,85.27
781,2023-09-24,2024-01-01,89.72
782,2023-09-24,2023-12-01,85.48
783,2023-09-24,2023-11-01,85.48
784,2023-09-24,2023-10-01,85.48
785,2023-09-24,2023-09-01,85.48
786,2023-09-23,2023-12-01,85.48
787,2023-09-23,2023-11-01,85.48
788,2023-09-23,2023-10-01,85.48
789,2023-09-23,2023-09-01,85.48
790,2023-09-22,2023-12-01,85.48
791,2023-09-22,2023-11-01,85.48
792,2023-09-22,2023-10-01,85.48
793,2023-09-22,2023-09-01,85.48
794,2023-09-21,2023-12-01,84.14
795,2023-09-21,2023-11-01,84.14
796,2023-09-21,2023-10-01,84.14
797,2023-09-21,2023-09-01,84.14
798,2023-09-20,2023-12-01,82.81
799,2023-09-20,2023-11-01,82.81
800,2023-09-20,2023-10-01,82.81
801,2023-09-20,2023-09-01,82.81
802,2023-09-19,2023-10-01,81.23
803,2023-09-19,2023-09-01,81.23
804,2023-09-19,2023-12-01,81.23
805,2023-09-19,2023-11-01,81.23
806,2023-09-18,2023-12-01,80.84
807,2023-09-18,2023-11-01,80.84
808,2023-09-18,2023-10-01,80.84
809,2023-09-18,2023-09-01,80.84
810,2023-09-17,2023-12-01,82.31
811,2023-09-17,2023-11-01,82.31
812,2023-09-17,2023-10-01,82.31
813,2023-09-17,2023-09-01,82.31
814,2023-09-16,2023-12-01,82.31
815,2023-09-16,2023-11-01,82.31
816,2023-09-16,2023-10-01,82.31
817,2023-09-16,2023-09-01,82.31
818,2023-09-15,2023-12-01,82.31
819,2023-09-15,2023-11-01,82.31
820,2023-09-15,2023-10-01,82.31
821,2023-09-15,2023-09-01,82.31
822,2023-09-14,2023-12-01,83.12
823,2023-09-14,2023-11-01,83.12
824,2023-09-14,2023-10-01,83.12
825,2023-09-14,2023-09-01,83.12
826,2023-09-13,2023-12-01,83.01
827,2023-09-13,2023-11-01,83.01
828,2023-09-13,2023-10-01,83.01
829,2023-09-13,2023-09-01,83.01
830,2023-09-12,2023-12-01,81.08
831,2023-09-12,2023-11-01,81.08
832,2023-09-12,2023-10-01,81.08
833,2023-09-12,2023-09-01,81.08
834,2023-09-11,2023-12-01,81.65
835,2023-09-11,2023-11-01,81.65
836,2023-09-11,2023-10-01,81.65
837,2023-09-11,2023-09-01,81.65
838,2023-09-10,2023-12-01,81.52
839,2023-09-10,2023-11-01,81.52
840,2023-09-10,2023-10-01,81.52
841,2023-09-10,2023-09-01,81.52
842,2023-09-09,2023-12-01,81.52
843,2023-09-09,2023-11-01,81.52
844,2023-09-09,2023-10-01,81.52
845,2023-09-09,2023-09-01,81.52
846,2023-09-08,2023-12-01,81.52
847,2023-09-08,2023-11-01,81.52
848,2023-09-08,2023-10-01,81.52
849,2023-09-08,2023-09-01,81.52
850,2023-09-07,2023-12-01,82.93
851,2023-09-07,2023-11-01,82.93
852,2023-09-07,2023-10-01,82.93
853,2023-09-07,2023-09-01,82.93
854,2023-09-06,2023-12-01,83.67
855,2023-09-06,2023-11-01,83.67
856,2023-09-06,2023-10-01,83.67
857,2023-09-06,2023-09-01,83.67
858,2023-09-05,2023-12-01,83.85
859,2023-09-05,2023-11-01,83.85
860,2023-09-05,2023-10-01,83.85
861,2023-09-05,2023-09-01,83.85
862,2023-09-04,2023-12-01,84.16
863,2023-09-04,2023-11-01,84.16
864,2023-09-04,2023-10-01,84.16
865,2023-09-04,2023-09-01,84.16
866,2023-09-04,2023-08-01,84.16
867,2023-09-03,2023-12-01,85.27
868,2023-09-03,2023-11-01,85.27
869,2023-09-03,2023-10-01,85.27
870,2023-09-03,2023-09-01,85.27
871,2023-09-03,2023-08-01,85.27
872,2023-09-02,2023-12-01,85.27
873,2023-09-02,2023-11-01,85.27
874,2023-09-02,2023-10-01,85.27
875,2023-09-02,2023-09-01,85.27
876,2023-09-02,2023-08-01,85.27
877,2023-09-01,2023-12-01,85.27
878,2023-09-01,2023-11-01,85.27
879,2023-09-01,2023-10-01,85.27
880,2023-09-01,2023-09-01,85.27
881,2023-09-01,2023-08-01,85.27
882,2023-08-31,2023-12-01,85.76
883,2023-08-31,2023-11-01,85.76
884,2023-08-31,2023-10-01,85.76
885,2023-08-31,2023-09-01,85.76
886,2023-08-31,2023-08-01,85.76
887,2023-08-30,2023-12-01,86.24
888,2023-08-30,2023-11-01,86.24
889,2023-08-30,2023-10-01,86.24
890,2023-08-30,2023-09-01,86.24
891,2023-08-30,2023-08-01,86.24
892,2023-08-29,2023-12-01,84.77
893,2023-08-29,2023-11-01,84.77
894,2023-08-29,2023-10-01,84.77
895,2023-08-29,2023-09-01,84.77
896,2023-08-29,2023-08-01,84.77
897,2023-08-28,2023-12-01,85.68
898,2023-08-28,2023-11-01,85.68
899,2023-08-28,2023-10-01,85.68
900,2023-08-28,2023-09-01,85.68
901,2023-08-28,2023-08-01,85.68
902,2023-08-27,2023-12-01,85.39
903,2023-08-27,2023-11-01,85.39
904,2023-08-27,2023-10-01,85.39
905,2023-08-27,2023-09-01,85.39
906,2023-08-27,2023-08-01,85.39
907,2023-08-26,2023-12-01,85.39
908,2023-08-26,2023-11-01,85.39
909,2023-08-26,2023-10-01,85.39
910,2023-08-26,2023-09-01,85.39
911,2023-08-26,2023-08-01,85.39
912,2023-08-25,2023-12-01,85.39
913,2023-08-25,2023-11-01,85.39
914,2023-08-25,2023-10-01,85.39
915,2023-08-25,2023-09-01,85.39
916,2023-08-25,2023-08-01,85.39
917,2023-08-24,2023-12-01,85.84
918,2023-08-24,2023-11-01,85.84
919,2023-08-24,2023-10-01,85.84
920,2023-08-24,2023-09-01,85.84
921,2023-08-24,2023-08-01,85.84
922,2023-08-23,2023-11-01,88.22
923,2023-08-23,2023-10-01,88.22
924,2023-08-23,2023-09-01,88.22
925,2023-08-23,2023-08-01,88.22
926,2023-08-22,2023-11-01,89.87
927,2023-08-22,2023-10-01,89.87
928,2023-08-22,2023-09-01,89.87
929,2023-08-22,2023-08-01,89.87
930,2023-08-21,2023-09-01,87.88
931,2023-08-21,2023-08-01,87.88
932,2023-08-21,2023-11-01,87.88
933,2023-08-21,2023-10-01,87.88
934,2023-08-20,2023-11-01,88.01
935,2023-08-20,2023-10-01,88.01
936,2023-08-20,2023-09-01,88.01
937,2023-08-20,2023-08-01,88.01
938,2023-08-19,2023-11-01,88.01
939,2023-08-19,2023-10-01,88.01
940,2023-08-19,2023-09-01,88.01
941,2023-08-19,2023-08-01,88.01
942,2023-08-18,2023-11-01,88.01
943,2023-08-18,2023-10-01,88.01
944,2023-08-18,2023-09-01,88.01
945,2023-08-18,2023-08-01,88.01
946,2023-08-17,2023-11-01,88.84
947,2023-08-17,2023-10-01,88.84
948,2023-08-17,2023-09-01,88.84
949,2023-08-17,2023-08-01,88.84
950,2023-08-16,2023-11-01,88.46
951,2023-08-16,2023-10-01,88.46
952,2023-08-16,2023-09-01,88.46
953,2023-08-16,2023-08-01,88.46
954,2023-08-15,2023-11-01,87.13
955,2023-08-15,2023-10-01,87.13
956,2023-08-15,2023-09-01,87.13
957,2023-08-15,2023-08-01,87.13
958,2023-08-14,2023-11-01,87.73
959,2023-08-14,2023-10-01,87.73
960,2023-08-14,2023-09-01,87.73
961,2023-08-14,2023-08-01,87.73
962,2023-08-13,2023-11-01,86.73
963,2023-08-13,2023-10-01,86.73
964,2023-08-13,2023-09-01,86.73
965,2023-08-13,2023-08-01,86.73
966,2023-08-12,2023-11-01,86.73
967,2023-08-12,2023-10-01,86.73
968,2023-08-12,2023-09-01,86.73
969,2023-08-12,2023-08-01,86.73
970,2023-08-11,2023-11-01,86.73
971,2023-08-11,2023-10-01,86.73
972,2023-08-11,2023-09-01,86.73
973,2023-08-11,2023-08-01,86.73
974,2023-08-10,2023-11-01,84.9
975,2023-08-10,2023-10-01,84.9
976,2023-08-10,2023-09-01,84.9
977,2023-08-10,2023-08-01,84.9
978,2023-08-09,2023-11-01,83.95
979,2023-08-09,2023-10-01,83.95
980,2023-08-09,2023-09-01,83.95
981,2023-08-09,2023-08-01,83.95
982,2023-08-08,2023-11-01,84.34
983,2023-08-08,2023-10-01,84.34
984,2023-08-08,2023-09-01,84.34
985,2023-08-08,2023-08-01,84.34
986,2023-08-07,2023-11-01,82.68
987,2023-08-07,2023-10-01,82.68
988,2023-08-07,2023-09-01,82.68
989,2023-08-07,2023-08-01,82.68
990,2023-08-06,2023-11-01,83.65
991,2023-08-06,2023-10-01,83.65
992,2023-08-06,2023-09-01,83.65
993,2023-08-06,2023-08-01,83.65
994,2023-08-05,2023-11-01,83.65
995,2023-08-05,2023-10-01,83.65
996,2023-08-05,2023-09-01,83.65
997,2023-08-05,2023-08-01,83.65
998,2023-08-04,2023-11-01,83.65
999,2023-08-04,2023-10-01,83.65
1000,2023-08-04,2023-09-01,83.65
1001,2023-08-04,2023-08-01,83.65
1002,2023-08-04,2023-07-01,83.65
1003,2023-08-03,2023-11-01,84.77
1004,2023-08-03,2023-10-01,84.77
1005,2023-08-03,2023-09-01,84.77
1006,2023-08-03,2023-08-01,84.77
1007,2023-08-03,2023-07-01,84.77
1008,2023-08-02,2023-11-01,83.45
1009,2023-08-02,2023-10-01,83.45
1010,2023-08-02,2023-09-01,83.45
1011,2023-08-02,2023-08-01,83.45
1012,2023-08-02,2023-07-01,83.45
1013,2023-08-01,2023-11-01,85.1
1014,2023-08-01,2023-10-01,85.1
1015,2023-08-01,2023-09-01,85.1
1016,2023-08-01,2023-08-01,85.1
1017,2023-08-01,2023-07-01,85.1
1018,2023-07-31,2023-10-01,86.67
1019,2023-07-31,2023-09-01,86.67
1020,2023-07-31,2023-08-01,86.67
1021,2023-07-31,2023-07-01,86.67
1022,2023-07-31,2023-11-01,86.67
1023,2023-07-30,2023-11-01,88.68
1024,2023-07-30,2023-07-01,88.68
1025,2023-07-30,2023-08-01,88.68
1026,2023-07-30,2023-09-01,88.68
1027,2023-07-30,2023-10-01,88.68
1028,2023-07-29,2023-11-01,88.68
1029,2023-07-29,2023-07-01,88.68
1030,2023-07-29,2023-08-01,88.68
1031,2023-07-29,2023-09-01,88.68
1032,2023-07-29,2023-10-01,88.68
1033,2023-07-28,2023-11-01,88.68
1034,2023-07-28,2023-07-01,88.68
1035,2023-07-28,2023-08-01,88.68
1036,2023-07-28,2023-09-01,88.68
1037,2023-07-28,2023-10-01,88.68
1038,2023-07-27,2023-11-01,91.06
1039,2023-07-27,2023-07-01,91.06
1040,2023-07-27,2023-08-01,91.06
1041,2023-07-27,2023-09-01,91.06
1042,2023-07-27,2023-10-01,91.06
1043,2023-07-26,2023-09-01,90.84
1044,2023-07-26,2023-07-01,90.84
1045,2023-07-26,2023-08-01,90.84
1046,2023-07-26,2023-10-01,90.84
1047,2023-07-26,2023-11-01,90.84
1048,2023-07-25,2023-09-01,91.93
1049,2023-07-25,2023-08-01,91.93
1050,2023-07-25,2023-07-01,91.93
1051,2023-07-25,2023-11-01,91.93
1052,2023-07-25,2023-10-01,91.93
1053,2023-07-24,2023-07-01,91.11
1054,2023-07-24,2023-10-01,91.11
1055,2023-07-24,2023-09-01,91.11
1056,2023-07-24,2023-08-01,91.11
1057,2023-07-23,2023-10-01,90.8
1058,2023-07-23,2023-09-01,90.8
1059,2023-07-23,2023-07-01,90.8
1060,2023-07-23,2023-08-01,90.8
1061,2023-07-22,2023-08-01,91.43
1062,2023-07-22,2023-09-01,91.43
1063,2023-07-22,2023-10-01,91.43
1064,2023-07-22,2023-07-01,91.43
1065,2023-07-21,2023-08-01,91.43
1066,2023-07-21,2023-10-01,91.43
1067,2023-07-21,2023-07-01,91.43
1068,2023-07-21,2023-09-01,91.43
1069,2023-07-20,2023-08-01,90.52
1070,2023-07-20,2023-07-01,90.52
1071,2023-07-20,2023-10-01,90.52
1072,2023-07-20,2023-09-01,90.52
1073,2023-07-19,2023-10-01,89.18
1074,2023-07-19,2023-08-01,89.18
1075,2023-07-19,2023-09-01,89.18
1076,2023-07-19,2023-07-01,89.18
1077,2023-07-18,2023-10-01,87.35
1078,2023-07-18,2023-08-01,87.35
1079,2023-07-18,2023-09-01,87.35
1080,2023-07-18,2023-07-01,87.35
1081,2023-07-17,2023-07-01,86.49
1082,2023-07-17,2023-10-01,86.49
1083,2023-07-17,2023-09-01,86.49
1084,2023-07-17,2023-08-01,86.49
1085,2023-07-16,2023-07-01,86.04
1086,2023-07-16,2023-08-01,86.04
1087,2023-07-16,2023-10-01,86.04
1088,2023-07-16,2023-09-01,86.04
1089,2023-07-15,2023-08-01,86.04
1090,2023-07-15,2023-10-01,86.04
1091,2023-07-15,2023-07-01,86.04
1092,2023-07-15,2023-09-01,86.04
1093,2023-07-14,2023-10-01,86.04
1094,2023-07-14,2023-07-01,86.04
1095,2023-07-14,2023-09-01,86.04
1096,2023-07-14,2023-08-01,86.04
1097,2023-07-13,2023-10-01,85.84
1098,2023-07-13,2023-08-01,85.84
1099,2023-07-13,2023-09-01,85.84
1100,2023-07-13,2023-07-01,85.84
1101,2023-07-12,2023-08-01,85.81
1102,2023-07-12,2023-09-01,85.81
1103,2023-07-12,2023-10-01,85.81
1104,2023-07-12,2023-07-01,85.81
1105,2023-07-11,2023-10-01,86.74
1106,2023-07-11,2023-08-01,86.74
1107,2023-07-11,2023-09-01,86.74
1108,2023-07-11,2023-07-01,86.74
1109,2023-07-10,2023-08-01,86.3
1110,2023-07-10,2023-09-01,86.3
1111,2023-07-10,2023-10-01,86.3
1112,2023-07-10,2023-07-01,86.3
1113,2023-07-09,2023-10-01,86.16
1114,2023-07-09,2023-07-01,86.16
1115,2023-07-09,2023-09-01,86.16
1116,2023-07-09,2023-08-01,86.16
1117,2023-07-08,2023-08-01,86.16
1118,2023-07-08,2023-07-01,86.16
1119,2023-07-08,2023-10-01,86.16
1120,2023-07-08,2023-09-01,86.16
1121,2023-07-07,2023-10-01,86.16
1122,2023-07-07,2023-09-01,86.16
1123,2023-07-07,2023-08-01,86.16
1124,2023-07-07,2023-07-01,86.16
1125,2023-07-06,2023-10-01,85.96
1126,2023-07-06,2023-09-01,85.96
1127,2023-07-06,2023-08-01,85.96
1128,2023-07-06,2023-07-01,85.96
1129,2023-07-05,2023-10-01,85.81
1130,2023-07-05,2023-09-01,85.81
1131,2023-07-05,2023-08-01,85.81
1132,2023-07-05,2023-07-01,85.81
1133,2023-07-05,2023-06-01,85.81
1134,2023-07-04,2023-10-01,87.25
1135,2023-07-04,2023-09-01,87.25
1136,2023-07-04,2023-08-01,87.25
1137,2023-07-04,2023-07-01,87.25
1138,2023-07-04,2023-06-01,87.25
1139,2023-07-03,2023-10-01,87.32
1140,2023-07-03,2023-09-01,87.32
1141,2023-07-03,2023-08-01,87.32
1142,2023-07-03,2023-07-01,87.32
1143,2023-07-03,2023-06-01,87.32
1144,2023-07-02,2023-10-01,89.08
1145,2023-07-02,2023-09-01,89.08
1146,2023-07-02,2023-08-01,89.08
1147,2023-07-02,2023-07-01,89.08
1148,2023-07-02,2023-06-01,89.08
1149,2023-07-01,2023-10-01,89.08
1150,2023-07-01,2023-09-01,89.08
1151,2023-07-01,2023-08-01,89.08
1152,2023-07-01,2023-07-01,89.08
1153,2023-07-01,2023-06-01,89.08
1154,2023-06-30,2023-10-01,89.08
1155,2023-06-30,2023-09-01,89.08
1156,2023-06-30,2023-08-01,89.08
1157,2023-06-30,2023-07-01,89.08
1158,2023-06-30,2023-06-01,89.08
1159,2023-06-29,2023-10-01,87.89
1160,2023-06-29,2023-09-01,87.89
1161,2023-06-29,2023-08-01,87.89
1162,2023-06-29,2023-07-01,87.89
1163,2023-06-29,2023-06-01,87.89
1164,2023-06-28,2023-10-01,87.72
1165,2023-06-28,2023-09-01,87.72
1166,2023-06-28,2023-08-01,87.72
1167,2023-06-28,2023-07-01,87.72
1168,2023-06-28,2023-06-01,87.72
1169,2023-06-27,2023-10-01,88.85
1170,2023-06-27,2023-09-01,88.85
1171,2023-06-27,2023-08-01,88.85
1172,2023-06-27,2023-07-01,88.85
1173,2023-06-27,2023-06-01,88.85
1174,2023-06-26,2023-10-01,86.25
1175,2023-06-26,2023-09-01,86.25
1176,2023-06-26,2023-08-01,86.25
1177,2023-06-26,2023-07-01,86.25
1178,2023-06-26,2023-06-01,86.25
1179,2023-06-25,2023-09-01,87.88
1180,2023-06-25,2023-08-01,87.88
1181,2023-06-25,2023-07-01,87.88
1182,2023-06-25,2023-06-01,87.88
1183,2023-06-25,2023-10-01,87.88
1184,2023-06-24,2023-10-01,87.88
1185,2023-06-24,2023-09-01,87.88
1186,2023-06-24,2023-08-01,87.88
1187,2023-06-24,2023-07-01,87.88
1188,2023-06-24,2023-06-01,87.88
1189,2023-06-23,2023-09-01,87.88
1190,2023-06-23,2023-08-01,87.88
1191,2023-06-23,2023-07-01,87.88
1192,2023-06-23,2023-06-01,87.88
1193,2023-06-22,2023-09-01,90.15
1194,2023-06-22,2023-08-01,90.15
1195,2023-06-22,2023-07-01,90.15
1196,2023-06-22,2023-06-01,90.15
1197,2023-06-21,2023-09-01,90.55
1198,2023-06-21,2023-08-01,90.55
1199,2023-06-21,2023-07-01,90.55
1200,2023-06-21,2023-06-01,90.55
1201,2023-06-20,2023-09-01,94.85
1202,2023-06-20,2023-08-01,94.85
1203,2023-06-20,2023-07-01,94.85
1204,2023-06-20,2023-06-01,94.85
1205,2023-06-19,2023-09-01,92.15
1206,2023-06-19,2023-08-01,92.15
1207,2023-06-19,2023-07-01,92.15
1208,2023-06-19,2023-06-01,92.15
1209,2023-06-18,2023-09-01,92.35
1210,2023-06-18,2023-08-01,92.35
1211,2023-06-18,2023-07-01,92.35
1212,2023-06-18,2023-06-01,92.35
1213,2023-06-17,2023-09-01,92.35
1214,2023-06-17,2023-08-01,92.35
1215,2023-06-17,2023-07-01,92.35
1216,2023-06-17,2023-06-01,92.35
1217,2023-06-16,2023-09-01,92.35
1218,2023-06-16,2023-08-01,92.35
1219,2023-06-16,2023-07-01,92.35
1220,2023-06-16,2023-06-01,92.35
1221,2023-06-15,2023-09-01,93.26
1222,2023-06-15,2023-08-01,93.26
1223,2023-06-15,2023-07-01,93.26
1224,2023-06-15,2023-06-01,93.26
1225,2023-06-14,2023-09-01,93.32
1226,2023-06-14,2023-08-01,93.32
1227,2023-06-14,2023-07-01,93.32
1228,2023-06-14,2023-06-01,93.32
1229,2023-06-13,2023-09-01,89.9
1230,2023-06-13,2023-08-01,89.9
1231,2023-06-13,2023-07-01,89.9
1232,2023-06-13,2023-06-01,89.9
1233,2023-06-12,2023-09-01,87.82
1234,2023-06-12,2023-08-01,87.82
1235,2023-06-12,2023-07-01,87.82
1236,2023-06-12,2023-06-01,87.82
1237,2023-06-11,2023-09-01,86.79
1238,2023-06-11,2023-08-01,86.79
1239,2023-06-11,2023-07-01,86.79
1240,2023-06-11,2023-06-01,86.79
1241,2023-06-10,2023-09-01,86.79
1242,2023-06-10,2023-08-01,86.79
1243,2023-06-10,2023-07-01,86.79
1244,2023-06-10,2023-06-01,86.79
1245,2023-06-09,2023-09-01,86.79
1246,2023-06-09,2023-08-01,86.79
1247,2023-06-09,2023-07-01,86.79
1248,2023-06-09,2023-06-01,86.79
1249,2023-06-08,2023-09-01,83.99
1250,2023-06-08,2023-08-01,83.99
1251,2023-06-08,2023-07-01,83.99
1252,2023-06-08,2023-06-01,83.99
1253,2023-06-07,2023-09-01,83.54
1254,2023-06-07,2023-08-01,83.54
1255,2023-06-07,2023-07-01,83.54
1256,2023-06-07,2023-06-01,83.54
1257,2023-06-06,2023-09-01,81.67
1258,2023-06-06,2023-08-01,81.67
1259,2023-06-06,2023-07-01,81.67
1260,2023-06-06,2023-06-01,81.67
1261,2023-06-05,2023-09-01,82.48
1262,2023-06-05,2023-08-01,82.48
1263,2023-06-05,2023-07-01,82.48
1264,2023-06-05,2023-06-01,82.48
1265,2023-06-04,2023-09-01,78.99
1266,2023-06-04,2023-08-01,78.99
1267,2023-06-04,2023-07-01,78.99
1268,2023-06-04,2023-06-01,78.99
1269,2023-06-04,2023-05-01,78.99
1270,2023-06-03,2023-09-01,78.99
1271,2023-06-03,2023-08-01,78.99
1272,2023-06-03,2023-07-01,78.99
1273,2023-06-03,2023-06-01,78.99
1274,2023-06-03,2023-05-01,78.99
1275,2023-06-02,2023-09-01,78.99
1276,2023-06-02,2023-08-01,78.99
1277,2023-06-02,2023-07-01,78.99
1278,2023-06-02,2023-06-01,78.99
1279,2023-06-02,2023-05-01,78.99
1280,2023-06-01,2023-09-01,78.72
1281,2023-06-01,2023-08-01,78.72
1282,2023-06-01,2023-07-01,78.72
1283,2023-06-01,2023-06-01,78.72
1284,2023-06-01,2023-05-01,78.72
1285,2023-05-31,2023-09-01,81.02
1286,2023-05-31,2023-08-01,81.02
1287,2023-05-31,2023-07-01,81.02
1288,2023-05-31,2023-06-01,81.02
1289,2023-05-31,2023-05-01,81.02
1290,2023-05-30,2023-09-01,80.52
1291,2023-05-30,2023-08-01,80.52
1292,2023-05-30,2023-07-01,80.52
1293,2023-05-30,2023-06-01,80.52
1294,2023-05-30,2023-05-01,80.52
1295,2023-05-29,2023-09-01,82.86
1296,2023-05-29,2023-08-01,82.86
1297,2023-05-29,2023-07-01,82.86
1298,2023-05-29,2023-06-01,82.86
1299,2023-05-29,2023-05-01,82.86
1300,2023-05-28,2023-09-01,82.3
1301,2023-05-28,2023-08-01,82.3
1302,2023-05-28,2023-07-01,82.3
1303,2023-05-28,2023-06-01,82.3
1304,2023-05-28,2023-05-01,82.3
1305,2023-05-27,2023-09-01,82.3
1306,2023-05-27,2023-08-01,82.3
1307,2023-05-27,2023-07-01,82.3
1308,2023-05-27,2023-06-01,82.3
1309,2023-05-27,2023-05-01,82.3
1310,2023-05-26,2023-05-01,82.3
1311,2023-05-26,2023-09-01,82.3
1312,2023-05-26,2023-08-01,82.3
1313,2023-05-26,2023-07-01,82.3
1314,2023-05-26,2023-06-01,82.3
1315,2023-05-25,2023-09-01,82.99
1316,2023-05-25,2023-08-01,82.99
1317,2023-05-25,2023-07-01,82.99
1318,2023-05-25,2023-06-01,82.99
1319,2023-05-25,2023-05-01,82.99
1320,2023-05-24,2023-08-01,85.15
1321,2023-05-24,2023-07-01,85.15
1322,2023-05-24,2023-06-01,85.15
1323,2023-05-24,2023-05-01,85.15
1324,2023-05-23,2023-08-01,85.5
1325,2023-05-23,2023-07-01,85.5
1326,2023-05-23,2023-06-01,85.5
1327,2023-05-23,2023-05-01,85.5
1328,2023-05-22,2023-08-01,87.76
1329,2023-05-22,2023-07-01,87.76
1330,2023-05-22,2023-06-01,87.76
1331,2023-05-22,2023-05-01,87.76
1332,2023-05-21,2023-08-01,89.88
1333,2023-05-21,2023-07-01,89.88
1334,2023-05-21,2023-06-01,89.88
1335,2023-05-21,2023-05-01,89.88
1336,2023-05-20,2023-08-01,89.88
1337,2023-05-20,2023-07-01,89.88
1338,2023-05-20,2023-06-01,89.88
1339,2023-05-20,2023-05-01,89.88
1340,2023-05-19,2023-08-01,89.88
1341,2023-05-19,2023-07-01,89.88
1342,2023-05-19,2023-06-01,89.88
1343,2023-05-19,2023-05-01,89.88
1344,2023-05-18,2023-08-01,89.85
1345,2023-05-18,2023-07-01,89.85
1346,2023-05-18,2023-06-01,89.85
1347,2023-05-18,2023-05-01,89.85
1348,2023-05-17,2023-08-01,88.15
1349,2023-05-17,2023-07-01,88.15
1350,2023-05-17,2023-06-01,88.15
1351,2023-05-17,2023-05-01,88.15
1352,2023-05-16,2023-08-01,88.59
1353,2023-05-16,2023-07-01,88.59
1354,2023-05-16,2023-06-01,88.59
1355,2023-05-16,2023-05-01,88.59
1356,2023-05-15,2023-08-01,86.97
1357,2023-05-15,2023-07-01,86.97
1358,2023-05-15,2023-06-01,86.97
1359,2023-05-15,2023-05-01,86.97
1360,2023-05-14,2023-08-01,88.48
1361,2023-05-14,2023-07-01,88.48
1362,2023-05-14,2023-06-01,88.48
1363,2023-05-14,2023-05-01,88.48
1364,2023-05-13,2023-08-01,88.48
1365,2023-05-13,2023-07-01,88.48
1366,2023-05-13,2023-06-01,88.48
1367,2023-05-13,2023-05-01,88.48
1368,2023-05-12,2023-08-01,88.48
1369,2023-05-12,2023-07-01,88.48
1370,2023-05-12,2023-06-01,88.48
1371,2023-05-12,2023-05-01,88.48
1372,2023-05-11,2023-08-01,88.38
1373,2023-05-11,2023-07-01,88.38
1374,2023-05-11,2023-06-01,88.38
1375,2023-05-11,2023-05-01,88.38
1376,2023-05-10,2023-08-01,89.49
